FECHA_RESULTADO,DEPARTAMENTO,SEXO,casos_positivos
2020-04-14,LORETO,FEMENINO,15
2020-04-14,LORETO,MASCULINO,15
2020-04-14,MADRE DE DIOS,FEMENINO,1
2020-04-14,MADRE DE DIOS,MASCULINO,3
2020-04-14,MOQUEGUA,FEMENINO,3
2020-04-14,MOQUEGUA,MASCULINO,3
2020-04-14,PASCO,FEMENINO,2
2020-04-14,PIURA,FEMENINO,22
2020-04-14,PIURA,MASCULINO,32
2020-04-14,SAN MARTIN,FEMENINO,5
2020-04-14,SAN MARTIN,MASCULINO,1
2020-04-14,TACNA,FEMENINO,1
2020-04-14,TUMBES,FEMENINO,7
2020-04-14,TUMBES,MASCULINO,12
2020-04-14,UCAYALI,FEMENINO,1
2020-04-14,UCAYALI,MASCULINO,4
2020-04-15,AMAZONAS,FEMENINO,4
2020-04-15,AMAZONAS,MASCULINO,7
2020-04-15,ANCASH,FEMENINO,11
2020-04-15,ANCASH,MASCULINO,28
2020-04-15,APURIMAC,FEMENINO,2
2020-04-15,APURIMAC,MASCULINO,2
2020-04-15,AREQUIPA,FEMENINO,10
2020-04-15,AREQUIPA,MASCULINO,17
2020-04-15,AYACUCHO,FEMENINO,3
2020-04-15,AYACUCHO,MASCULINO,1
2020-04-15,CAJAMARCA,FEMENINO,2
2020-04-15,CAJAMARCA,MASCULINO,8
2020-04-15,CALLAO,FEMENINO,40
2020-04-15,CALLAO,MASCULINO,50
2020-04-15,CUSCO,FEMENINO,1
2020-04-15,HUANCAVELICA,FEMENINO,1
2020-04-15,HUANCAVELICA,MASCULINO,3
2020-04-15,HUANUCO,FEMENINO,7
2020-04-15,HUANUCO,MASCULINO,7
2020-04-15,ICA,FEMENINO,5
2020-04-15,ICA,MASCULINO,9
2020-04-15,JUNIN,FEMENINO,4
2020-04-15,JUNIN,MASCULINO,8
2020-04-15,LA LIBERTAD,FEMENINO,13
2020-04-15,LA LIBERTAD,MASCULINO,13
2020-04-15,LAMBAYEQUE,FEMENINO,59
2020-04-15,LAMBAYEQUE,MASCULINO,104
2020-04-15,LIMA,FEMENINO,291
2020-04-15,LIMA,MASCULINO,484
2020-04-15,LORETO,FEMENINO,5
2020-04-15,LORETO,MASCULINO,7
2020-04-15,MADRE DE DIOS,FEMENINO,3
2020-04-15,MADRE DE DIOS,MASCULINO,4
2020-04-15,MOQUEGUA,FEMENINO,1
2020-04-15,MOQUEGUA,MASCULINO,3
2020-04-15,PASCO,FEMENINO,2
2020-04-15,PASCO,MASCULINO,1
2020-04-15,PIURA,FEMENINO,30
2020-04-15,PIURA,MASCULINO,47
2020-04-15,PUNO,FEMENINO,2
2020-04-15,PUNO,MASCULINO,2
2020-04-15,SAN MARTIN,FEMENINO,9
2020-04-15,SAN MARTIN,MASCULINO,3
2020-04-15,TACNA,FEMENINO,1
2020-04-15,TACNA,MASCULINO,1
2020-04-15,TUMBES,FEMENINO,5
2020-04-15,TUMBES,MASCULINO,11
2020-04-15,UCAYALI,FEMENINO,6
2020-04-15,UCAYALI,MASCULINO,14
2020-04-16,AMAZONAS,FEMENINO,1
2020-04-16,AMAZONAS,MASCULINO,2
2020-04-16,ANCASH,FEMENINO,14
2020-04-16,ANCASH,MASCULINO,22
2020-04-16,APURIMAC,FEMENINO,2
2020-04-16,APURIMAC,MASCULINO,2
2020-04-16,AREQUIPA,FEMENINO,23
2020-04-16,AREQUIPA,MASCULINO,18
2020-04-16,AYACUCHO,FEMENINO,1
2020-04-16,CAJAMARCA,FEMENINO,3
2020-04-16,CAJAMARCA,MASCULINO,3
2020-04-16,CALLAO,FEMENINO,29
2020-04-16,CALLAO,MASCULINO,64
2020-04-16,CUSCO,FEMENINO,5
2020-04-16,CUSCO,MASCULINO,3
2020-04-16,HUANCAVELICA,FEMENINO,2
2020-04-16,HUANCAVELICA,MASCULINO,4
2020-04-16,HUANUCO,FEMENINO,4
2020-04-16,HUANUCO,MASCULINO,7
2020-04-16,ICA,FEMENINO,10
2020-04-16,ICA,MASCULINO,13
2020-04-16,JUNIN,FEMENINO,15
2020-04-16,JUNIN,MASCULINO,13
2020-04-16,LA LIBERTAD,FEMENINO,14
2020-04-16,LA LIBERTAD,MASCULINO,11
2020-04-16,LAMBAYEQUE,FEMENINO,47
2020-04-16,LAMBAYEQUE,MASCULINO,39
2020-04-16,LIMA,FEMENINO,350
2020-04-16,LIMA,MASCULINO,472
2020-04-16,LORETO,FEMENINO,3
2020-04-16,LORETO,MASCULINO,4
2020-04-16,MADRE DE DIOS,FEMENINO,2
2020-04-16,MADRE DE DIOS,MASCULINO,4
2020-04-16,MOQUEGUA,FEMENINO,4
2020-04-16,MOQUEGUA,MASCULINO,1
2020-04-16,PASCO,FEMENINO,2
2020-04-16,PASCO,MASCULINO,1
2020-04-16,PIURA,FEMENINO,23
2020-04-16,PIURA,MASCULINO,29
2020-04-16,PUNO,MASCULINO,2
2020-04-16,SAN MARTIN,FEMENINO,8
2020-04-16,SAN MARTIN,MASCULINO,1
2020-04-16,TACNA,FEMENINO,3
2020-04-16,TACNA,MASCULINO,3
2020-04-16,TUMBES,FEMENINO,6
2020-04-16,TUMBES,MASCULINO,2
2020-04-16,UCAYALI,FEMENINO,2
2020-04-16,UCAYALI,MASCULINO,5
2020-04-17,AMAZONAS,MASCULINO,1
2020-04-17,ANCASH,FEMENINO,9
2020-04-17,ANCASH,MASCULINO,16
2020-04-17,APURIMAC,FEMENINO,3
2020-04-17,APURIMAC,MASCULINO,3
2020-04-17,AREQUIPA,FEMENINO,5
2020-04-17,AREQUIPA,MASCULINO,7
2020-04-17,AYACUCHO,FEMENINO,2
2020-04-17,AYACUCHO,MASCULINO,2
2020-04-17,CAJAMARCA,FEMENINO,4
2020-04-17,CAJAMARCA,MASCULINO,4
2020-04-17,CALLAO,FEMENINO,43
2020-04-17,CALLAO,MASCULINO,69
2020-04-17,CUSCO,FEMENINO,5
2020-04-17,CUSCO,MASCULINO,7
2020-04-17,HUANCAVELICA,FEMENINO,1
2020-04-17,HUANUCO,FEMENINO,19
2020-04-17,HUANUCO,MASCULINO,19
2020-04-17,ICA,FEMENINO,14
2020-04-17,ICA,MASCULINO,8
2020-04-17,JUNIN,FEMENINO,11
2020-04-17,JUNIN,MASCULINO,8
2020-04-17,LA LIBERTAD,FEMENINO,18
2020-04-17,LA LIBERTAD,MASCULINO,8
2020-04-17,LAMBAYEQUE,FEMENINO,36
2020-04-17,LAMBAYEQUE,MASCULINO,38
2020-04-17,LIMA,FEMENINO,248
2020-04-17,LIMA,MASCULINO,317
2020-04-17,LORETO,FEMENINO,29
2020-04-17,LORETO,MASCULINO,28
2020-04-17,MADRE DE DIOS,FEMENINO,3
2020-04-17,MADRE DE DIOS,MASCULINO,2
2020-04-17,MOQUEGUA,FEMENINO,2
2020-04-17,MOQUEGUA,MASCULINO,2
2020-04-17,PASCO,FEMENINO,3
2020-04-17,PIURA,FEMENINO,14
2020-04-17,PIURA,MASCULINO,35
2020-04-17,PUNO,FEMENINO,1
2020-04-17,PUNO,MASCULINO,2
2020-04-17,SAN MARTIN,FEMENINO,5
2020-04-17,SAN MARTIN,MASCULINO,6
2020-04-17,TACNA,FEMENINO,6
2020-04-17,TACNA,MASCULINO,2
2020-04-17,TUMBES,FEMENINO,2
2020-04-17,TUMBES,MASCULINO,3
2020-04-17,UCAYALI,FEMENINO,3
2020-04-17,UCAYALI,MASCULINO,9
2020-04-18,AMAZONAS,FEMENINO,1
2020-04-18,AMAZONAS,MASCULINO,1
2020-04-18,ANCASH,FEMENINO,14
2020-04-18,ANCASH,MASCULINO,38
2020-04-18,APURIMAC,FEMENINO,1
2020-04-18,APURIMAC,MASCULINO,4
2020-04-18,AREQUIPA,FEMENINO,11
2020-04-18,AREQUIPA,MASCULINO,21
2020-04-18,CAJAMARCA,FEMENINO,3
2020-04-18,CAJAMARCA,MASCULINO,4
2020-04-18,CALLAO,FEMENINO,35
2020-04-18,CALLAO,MASCULINO,66
2020-04-18,CUSCO,FEMENINO,4
2020-04-18,CUSCO,MASCULINO,11
2020-04-18,HUANUCO,FEMENINO,12
2020-04-18,HUANUCO,MASCULINO,8
2020-04-18,ICA,FEMENINO,12
2020-04-18,ICA,MASCULINO,7
2020-04-18,JUNIN,FEMENINO,6
2020-04-18,JUNIN,MASCULINO,9
2020-04-18,LA LIBERTAD,FEMENINO,14
2020-04-18,LA LIBERTAD,MASCULINO,19
2020-04-18,LAMBAYEQUE,FEMENINO,22
2020-04-18,LAMBAYEQUE,MASCULINO,26
2020-04-18,LIMA,FEMENINO,320
2020-04-18,LIMA,MASCULINO,542
2020-04-18,LORETO,FEMENINO,29
2020-04-18,LORETO,MASCULINO,39
2020-04-18,MADRE DE DIOS,FEMENINO,2
2020-04-18,MADRE DE DIOS,MASCULINO,2
2020-04-18,PASCO,FEMENINO,8
2020-04-18,PASCO,MASCULINO,8
2020-04-18,PIURA,FEMENINO,23
2020-04-18,PIURA,MASCULINO,20
2020-04-18,PUNO,FEMENINO,6
2020-04-18,PUNO,MASCULINO,3
2020-04-18,SAN MARTIN,FEMENINO,5
2020-04-18,SAN MARTIN,MASCULINO,7
2020-04-18,TACNA,FEMENINO,2
2020-04-18,TACNA,MASCULINO,6
2020-04-18,TUMBES,FEMENINO,2
2020-04-18,TUMBES,MASCULINO,4
2020-04-18,UCAYALI,FEMENINO,5
2020-04-18,UCAYALI,MASCULINO,10
2020-04-19,AMAZONAS,MASCULINO,1
2020-04-19,ANCASH,FEMENINO,6
2020-04-19,ANCASH,MASCULINO,4
2020-04-19,AREQUIPA,FEMENINO,1
2020-04-19,AREQUIPA,MASCULINO,2
2020-04-19,AYACUCHO,FEMENINO,1
2020-04-19,AYACUCHO,MASCULINO,2
2020-04-19,CAJAMARCA,MASCULINO,2
2020-04-19,CALLAO,FEMENINO,29
2020-04-19,CALLAO,MASCULINO,53
2020-04-19,HUANCAVELICA,MASCULINO,2
2020-04-19,HUANUCO,FEMENINO,3
2020-04-19,HUANUCO,MASCULINO,1
2020-04-19,ICA,FEMENINO,3
2020-04-19,ICA,MASCULINO,2
2020-04-19,JUNIN,FEMENINO,2
2020-04-19,JUNIN,MASCULINO,3
2020-04-19,LA LIBERTAD,FEMENINO,4
2020-04-19,LA LIBERTAD,MASCULINO,6
2020-04-19,LAMBAYEQUE,FEMENINO,12
2020-04-19,LAMBAYEQUE,MASCULINO,15
2020-04-19,LIMA,FEMENINO,306
2020-04-19,LIMA,MASCULINO,523
2020-04-19,LORETO,FEMENINO,23
2020-04-19,LORETO,MASCULINO,18
2020-04-19,MOQUEGUA,FEMENINO,1
2020-04-19,PASCO,FEMENINO,2
2020-04-19,PIURA,FEMENINO,6
2020-04-19,PIURA,MASCULINO,6
2020-04-19,SAN MARTIN,FEMENINO,1
2020-04-19,TACNA,FEMENINO,2
2020-04-19,TACNA,MASCULINO,2
2020-04-19,TUMBES,FEMENINO,2
2020-04-19,TUMBES,MASCULINO,3
2020-04-19,UCAYALI,FEMENINO,6
2020-04-19,UCAYALI,MASCULINO,11
2020-04-20,AMAZONAS,FEMENINO,2
2020-04-20,AMAZONAS,MASCULINO,1
2020-04-20,ANCASH,FEMENINO,14
2020-04-20,ANCASH,MASCULINO,20
2020-04-20,APURIMAC,MASCULINO,1
2020-04-20,AREQUIPA,FEMENINO,10
2020-04-20,AREQUIPA,MASCULINO,18
2020-04-20,AYACUCHO,MASCULINO,3
2020-04-20,CAJAMARCA,FEMENINO,6
2020-04-20,CAJAMARCA,MASCULINO,5
2020-04-20,CALLAO,FEMENINO,40
2020-04-20,CALLAO,MASCULINO,301
2020-04-20,CUSCO,FEMENINO,10
2020-04-20,CUSCO,MASCULINO,5
2020-04-20,HUANCAVELICA,FEMENINO,1
2020-04-20,HUANCAVELICA,MASCULINO,2
2020-04-20,HUANUCO,FEMENINO,3
2020-04-20,HUANUCO,MASCULINO,2
2020-04-20,ICA,FEMENINO,13
2020-04-20,ICA,MASCULINO,16
2020-04-20,JUNIN,FEMENINO,4
2020-04-20,JUNIN,MASCULINO,15
2020-04-20,LA LIBERTAD,FEMENINO,22
2020-04-20,LA LIBERTAD,MASCULINO,30
2020-04-20,LAMBAYEQUE,FEMENINO,66
2020-04-20,LAMBAYEQUE,MASCULINO,79
2020-04-20,LIMA,FEMENINO,438
2020-04-20,LIMA,MASCULINO,678
2020-04-20,LORETO,FEMENINO,17
2020-04-20,LORETO,MASCULINO,25
2020-04-20,MADRE DE DIOS,FEMENINO,3
2020-04-20,MADRE DE DIOS,MASCULINO,2
2020-04-20,MOQUEGUA,FEMENINO,4
2020-04-20,MOQUEGUA,MASCULINO,5
2020-04-20,PASCO,FEMENINO,4
2020-04-20,PASCO,MASCULINO,9
2020-04-20,PIURA,FEMENINO,16
2020-04-20,PIURA,MASCULINO,37
2020-04-20,PUNO,FEMENINO,8
2020-04-20,PUNO,MASCULINO,2
2020-04-20,SAN MARTIN,FEMENINO,4
2020-04-20,SAN MARTIN,MASCULINO,3
2020-04-20,TACNA,FEMENINO,2
2020-04-20,TACNA,MASCULINO,4
2020-04-20,TUMBES,FEMENINO,4
2020-04-20,TUMBES,MASCULINO,9
2020-04-20,UCAYALI,FEMENINO,9
2020-04-20,UCAYALI,MASCULINO,12
2020-04-21,AMAZONAS,FEMENINO,4
2020-04-21,AMAZONAS,MASCULINO,3
2020-04-21,ANCASH,FEMENINO,16
2020-04-21,ANCASH,MASCULINO,29
2020-04-21,APURIMAC,FEMENINO,5
2020-04-21,APURIMAC,MASCULINO,3
2020-04-21,AREQUIPA,FEMENINO,8
2020-04-21,AREQUIPA,MASCULINO,19
2020-04-21,AYACUCHO,MASCULINO,1
2020-04-21,CAJAMARCA,FEMENINO,3
2020-04-21,CAJAMARCA,MASCULINO,6
2020-04-21,CALLAO,FEMENINO,32
2020-04-21,CALLAO,MASCULINO,371
2020-04-21,CUSCO,FEMENINO,1
2020-04-21,CUSCO,MASCULINO,6
2020-04-21,HUANCAVELICA,MASCULINO,1
2020-04-21,HUANUCO,FEMENINO,6
2020-04-21,HUANUCO,MASCULINO,3
2020-04-21,ICA,FEMENINO,8
2020-04-21,ICA,MASCULINO,14
2020-04-21,JUNIN,FEMENINO,9
2020-04-21,JUNIN,MASCULINO,18
2020-04-21,LA LIBERTAD,FEMENINO,19
2020-04-21,LA LIBERTAD,MASCULINO,24
2020-04-21,LAMBAYEQUE,FEMENINO,57
2020-04-21,LAMBAYEQUE,MASCULINO,75
2020-04-21,LIMA,FEMENINO,412
2020-04-21,LIMA,MASCULINO,810
2020-04-21,LORETO,FEMENINO,10
2020-04-21,LORETO,MASCULINO,10
2020-04-21,MADRE DE DIOS,FEMENINO,1
2020-04-21,MADRE DE DIOS,MASCULINO,5
2020-04-21,MOQUEGUA,FEMENINO,2
2020-04-21,MOQUEGUA,MASCULINO,6
2020-04-21,PASCO,FEMENINO,9
2020-04-21,PASCO,MASCULINO,3
2020-04-21,PIURA,FEMENINO,17
2020-04-21,PIURA,MASCULINO,33
2020-04-21,PUNO,FEMENINO,4
2020-04-21,PUNO,MASCULINO,12
2020-04-21,SAN MARTIN,FEMENINO,4
2020-04-21,SAN MARTIN,MASCULINO,1
2020-04-21,TACNA,FEMENINO,1
2020-04-21,TACNA,MASCULINO,1
2020-04-21,TUMBES,FEMENINO,2
2020-04-21,UCAYALI,FEMENINO,7
2020-04-21,UCAYALI,MASCULINO,9
2020-04-22,AMAZONAS,FEMENINO,2
2020-04-22,ANCASH,FEMENINO,13
2020-04-22,ANCASH,MASCULINO,17
2020-04-22,APURIMAC,FEMENINO,4
2020-04-22,AREQUIPA,FEMENINO,7
2020-04-22,AREQUIPA,MASCULINO,36
2020-04-22,AYACUCHO,FEMENINO,2
2020-04-22,CAJAMARCA,FEMENINO,10
2020-04-22,CAJAMARCA,MASCULINO,23
2020-04-22,CALLAO,FEMENINO,33
2020-04-22,CALLAO,MASCULINO,82
2020-04-22,CUSCO,FEMENINO,4
2020-04-22,CUSCO,MASCULINO,15
2020-04-22,HUANCAVELICA,FEMENINO,1
2020-04-22,HUANCAVELICA,MASCULINO,3
2020-04-22,HUANUCO,FEMENINO,2
2020-04-22,HUANUCO,MASCULINO,3
2020-04-22,ICA,FEMENINO,14
2020-04-22,ICA,MASCULINO,18
2020-04-22,JUNIN,FEMENINO,5
2020-04-22,JUNIN,MASCULINO,15
2020-04-22,LA LIBERTAD,FEMENINO,16
2020-04-22,LA LIBERTAD,MASCULINO,31
2020-04-22,LAMBAYEQUE,FEMENINO,54
2020-04-22,LAMBAYEQUE,MASCULINO,80
2020-04-22,LIMA,FEMENINO,564
2020-04-22,LIMA,MASCULINO,845
2020-04-22,LORETO,FEMENINO,10
2020-04-22,LORETO,MASCULINO,8
2020-04-22,MADRE DE DIOS,FEMENINO,8
2020-04-22,MADRE DE DIOS,MASCULINO,5
2020-04-22,MOQUEGUA,FEMENINO,2
2020-04-22,MOQUEGUA,MASCULINO,2
2020-04-22,PASCO,MASCULINO,8
2020-04-22,PIURA,FEMENINO,32
2020-04-22,PIURA,MASCULINO,39
2020-04-22,PUNO,FEMENINO,6
2020-04-22,PUNO,MASCULINO,2
2020-04-22,SAN MARTIN,FEMENINO,4
2020-04-22,SAN MARTIN,MASCULINO,1
2020-04-22,TACNA,FEMENINO,4
2020-04-22,TACNA,MASCULINO,3
2020-04-22,TUMBES,FEMENINO,4
2020-04-22,TUMBES,MASCULINO,2
2020-04-22,UCAYALI,FEMENINO,6
2020-04-22,UCAYALI,MASCULINO,13
2020-04-23,AMAZONAS,FEMENINO,2
2020-04-23,ANCASH,FEMENINO,19
2020-04-23,ANCASH,MASCULINO,23
2020-04-23,APURIMAC,FEMENINO,2
2020-04-23,APURIMAC,MASCULINO,3
2020-04-23,AREQUIPA,FEMENINO,6
2020-04-23,AREQUIPA,MASCULINO,50
2020-04-23,AYACUCHO,MASCULINO,2
2020-04-23,CAJAMARCA,FEMENINO,5
2020-04-23,CAJAMARCA,MASCULINO,3
2020-04-23,CALLAO,FEMENINO,48
2020-04-23,CALLAO,MASCULINO,102
2020-04-23,CUSCO,FEMENINO,2
2020-04-23,CUSCO,MASCULINO,11
2020-04-23,HUANCAVELICA,MASCULINO,3
2020-04-23,HUANUCO,FEMENINO,3
2020-04-23,HUANUCO,MASCULINO,6
2020-04-23,ICA,FEMENINO,12
2020-04-23,ICA,MASCULINO,23
2020-04-23,JUNIN,FEMENINO,5
2020-04-23,JUNIN,MASCULINO,16
2020-04-23,LA LIBERTAD,FEMENINO,17
2020-04-23,LA LIBERTAD,MASCULINO,23
2020-04-23,LAMBAYEQUE,FEMENINO,65
2020-04-23,LAMBAYEQUE,MASCULINO,110
2020-04-23,LIMA,FEMENINO,500
2020-04-23,LIMA,MASCULINO,760
2020-04-23,LORETO,FEMENINO,14
2020-04-23,LORETO,MASCULINO,11
2020-04-23,MADRE DE DIOS,FEMENINO,2
2020-04-23,MADRE DE DIOS,MASCULINO,1
2020-04-23,MOQUEGUA,FEMENINO,7
2020-04-23,PASCO,FEMENINO,6
2020-04-23,PASCO,MASCULINO,5
2020-04-23,PIURA,FEMENINO,45
2020-04-23,PIURA,MASCULINO,57
2020-04-23,PUNO,FEMENINO,6
2020-04-23,PUNO,MASCULINO,2
2020-04-23,SAN MARTIN,FEMENINO,1
2020-04-23,SAN MARTIN,MASCULINO,1
2020-04-23,TACNA,FEMENINO,8
2020-04-23,TACNA,MASCULINO,1
2020-04-23,TUMBES,FEMENINO,3
2020-04-23,TUMBES,MASCULINO,7
2020-04-23,UCAYALI,FEMENINO,6
2020-04-23,UCAYALI,MASCULINO,2
2020-04-24,AMAZONAS,FEMENINO,2
2020-04-24,AMAZONAS,MASCULINO,4
2020-04-24,ANCASH,FEMENINO,19
2020-04-24,ANCASH,MASCULINO,34
2020-04-24,APURIMAC,FEMENINO,2
2020-04-24,AREQUIPA,FEMENINO,15
2020-04-24,AREQUIPA,MASCULINO,51
2020-04-24,AYACUCHO,FEMENINO,1
2020-04-24,AYACUCHO,MASCULINO,4
2020-04-24,CAJAMARCA,FEMENINO,9
2020-04-24,CAJAMARCA,MASCULINO,12
2020-04-24,CALLAO,FEMENINO,35
2020-04-24,CALLAO,MASCULINO,79
2020-04-24,CUSCO,MASCULINO,3
2020-04-24,HUANCAVELICA,FEMENINO,2
2020-04-24,HUANCAVELICA,MASCULINO,1
2020-04-24,HUANUCO,FEMENINO,4
2020-04-24,HUANUCO,MASCULINO,5
2020-04-24,ICA,FEMENINO,5
2020-04-24,ICA,MASCULINO,13
2020-04-24,JUNIN,MASCULINO,10
2020-04-24,LA LIBERTAD,FEMENINO,8
2020-04-24,LA LIBERTAD,MASCULINO,14
2020-04-24,LAMBAYEQUE,FEMENINO,86
2020-04-24,LAMBAYEQUE,MASCULINO,125
2020-04-24,LIMA,FEMENINO,501
2020-04-24,LIMA,MASCULINO,786
2020-04-24,LORETO,FEMENINO,33
2020-04-24,LORETO,MASCULINO,46
2020-04-24,MADRE DE DIOS,FEMENINO,2
2020-04-24,MADRE DE DIOS,MASCULINO,1
2020-04-24,MOQUEGUA,FEMENINO,5
2020-04-24,MOQUEGUA,MASCULINO,10
2020-04-24,PASCO,FEMENINO,4
2020-04-24,PASCO,MASCULINO,6
2020-04-24,PIURA,FEMENINO,68
2020-04-24,PIURA,MASCULINO,81
2020-04-24,PUNO,FEMENINO,7
2020-04-24,PUNO,MASCULINO,10
2020-04-24,SAN MARTIN,FEMENINO,3
2020-04-24,SAN MARTIN,MASCULINO,10
2020-04-24,TACNA,FEMENINO,1
2020-04-24,TACNA,MASCULINO,4
2020-04-24,TUMBES,FEMENINO,10
2020-04-24,TUMBES,MASCULINO,8
2020-04-24,UCAYALI,FEMENINO,12
2020-04-24,UCAYALI,MASCULINO,29
2020-04-25,AMAZONAS,FEMENINO,5
2020-04-25,AMAZONAS,MASCULINO,4
2020-04-25,ANCASH,FEMENINO,19
2020-04-25,ANCASH,MASCULINO,36
2020-04-25,APURIMAC,FEMENINO,13
2020-04-25,APURIMAC,MASCULINO,6
2020-04-25,AREQUIPA,FEMENINO,9
2020-04-25,AREQUIPA,MASCULINO,15
2020-04-25,AYACUCHO,FEMENINO,3
2020-04-25,AYACUCHO,MASCULINO,4
2020-04-25,CAJAMARCA,FEMENINO,8
2020-04-25,CAJAMARCA,MASCULINO,9
2020-04-25,CALLAO,FEMENINO,49
2020-04-25,CALLAO,MASCULINO,113
2020-04-25,CUSCO,FEMENINO,6
2020-04-25,CUSCO,MASCULINO,5
2020-04-25,HUANCAVELICA,FEMENINO,6
2020-04-25,HUANCAVELICA,MASCULINO,8
2020-04-25,HUANUCO,FEMENINO,15
2020-04-25,HUANUCO,MASCULINO,8
2020-04-25,ICA,FEMENINO,6
2020-04-25,ICA,MASCULINO,24
2020-04-25,JUNIN,FEMENINO,8
2020-04-25,JUNIN,MASCULINO,7
2020-04-25,LA LIBERTAD,FEMENINO,18
2020-04-25,LA LIBERTAD,MASCULINO,34
2020-04-25,LAMBAYEQUE,FEMENINO,63
2020-04-25,LAMBAYEQUE,MASCULINO,72
2020-04-25,LIMA,FEMENINO,570
2020-04-25,LIMA,MASCULINO,818
2020-04-25,LORETO,FEMENINO,44
2020-04-25,LORETO,MASCULINO,39
2020-04-25,MADRE DE DIOS,FEMENINO,3
2020-04-25,MADRE DE DIOS,MASCULINO,4
2020-04-25,MOQUEGUA,FEMENINO,6
2020-04-25,MOQUEGUA,MASCULINO,13
2020-04-25,PASCO,FEMENINO,8
2020-04-25,PASCO,MASCULINO,8
2020-04-25,PIURA,FEMENINO,55
2020-04-25,PIURA,MASCULINO,104
2020-04-25,PUNO,FEMENINO,17
2020-04-25,PUNO,MASCULINO,2
2020-04-25,SAN MARTIN,FEMENINO,7
2020-04-25,SAN MARTIN,MASCULINO,18
2020-04-25,TACNA,FEMENINO,2
2020-04-25,TACNA,MASCULINO,4
2020-04-25,TUMBES,FEMENINO,7
2020-04-25,TUMBES,MASCULINO,3
2020-04-25,UCAYALI,FEMENINO,5
2020-04-25,UCAYALI,MASCULINO,13
2020-04-26,AMAZONAS,FEMENINO,4
2020-04-26,AMAZONAS,MASCULINO,4
2020-04-26,ANCASH,FEMENINO,7
2020-04-26,ANCASH,MASCULINO,6
2020-04-26,APURIMAC,FEMENINO,4
2020-04-26,APURIMAC,MASCULINO,1
2020-04-26,AREQUIPA,MASCULINO,4
2020-04-26,AYACUCHO,FEMENINO,9
2020-04-26,AYACUCHO,MASCULINO,4
2020-04-26,CAJAMARCA,MASCULINO,3
2020-04-26,CALLAO,FEMENINO,12
2020-04-26,CALLAO,MASCULINO,44
2020-04-26,CUSCO,MASCULINO,1
2020-04-26,HUANCAVELICA,FEMENINO,4
2020-04-26,HUANCAVELICA,MASCULINO,7
2020-04-26,HUANUCO,FEMENINO,2
2020-04-26,HUANUCO,MASCULINO,3
2020-04-26,ICA,FEMENINO,2
2020-04-26,ICA,MASCULINO,8
2020-04-26,JUNIN,FEMENINO,4
2020-04-26,JUNIN,MASCULINO,8
2020-04-26,LA LIBERTAD,FEMENINO,3
2020-04-26,LA LIBERTAD,MASCULINO,4
2020-04-26,LAMBAYEQUE,FEMENINO,27
2020-04-26,LAMBAYEQUE,MASCULINO,43
2020-04-26,LIMA,FEMENINO,395
2020-04-26,LIMA,MASCULINO,567
2020-04-26,LORETO,FEMENINO,20
2020-04-26,LORETO,MASCULINO,38
2020-04-26,MADRE DE DIOS,MASCULINO,1
2020-04-26,MOQUEGUA,FEMENINO,1
2020-04-26,MOQUEGUA,MASCULINO,4
2020-04-26,PASCO,FEMENINO,4
2020-04-26,PASCO,MASCULINO,2
2020-04-26,PIURA,FEMENINO,28
2020-04-26,PIURA,MASCULINO,51
2020-04-26,PUNO,FEMENINO,6
2020-04-26,PUNO,MASCULINO,7
2020-04-26,SAN MARTIN,FEMENINO,6
2020-04-26,SAN MARTIN,MASCULINO,9
2020-04-26,TACNA,FEMENINO,1
2020-04-26,TACNA,MASCULINO,2
2020-04-26,TUMBES,FEMENINO,1
2020-04-26,TUMBES,MASCULINO,5
2020-04-26,UCAYALI,FEMENINO,6
2020-04-26,UCAYALI,MASCULINO,8
2020-04-27,AMAZONAS,FEMENINO,8
2020-04-27,AMAZONAS,MASCULINO,6
2020-04-27,ANCASH,FEMENINO,18
2020-04-27,ANCASH,MASCULINO,24
2020-04-27,APURIMAC,FEMENINO,8
2020-04-27,APURIMAC,MASCULINO,4
2020-04-27,AREQUIPA,FEMENINO,46
2020-04-27,AREQUIPA,MASCULINO,30
2020-04-27,AYACUCHO,FEMENINO,11
2020-04-27,AYACUCHO,MASCULINO,8
2020-04-27,CAJAMARCA,FEMENINO,5
2020-04-27,CAJAMARCA,MASCULINO,6
2020-04-27,CALLAO,FEMENINO,64
2020-04-27,CALLAO,MASCULINO,138
2020-04-27,CUSCO,FEMENINO,4
2020-04-27,CUSCO,MASCULINO,10
2020-04-27,HUANCAVELICA,FEMENINO,9
2020-04-27,HUANCAVELICA,MASCULINO,9
2020-04-27,HUANUCO,FEMENINO,10
2020-04-27,HUANUCO,MASCULINO,7
2020-04-27,ICA,FEMENINO,21
2020-04-27,ICA,MASCULINO,29
2020-04-27,JUNIN,FEMENINO,8
2020-04-27,JUNIN,MASCULINO,25
2020-04-27,LA LIBERTAD,FEMENINO,15
2020-04-27,LA LIBERTAD,MASCULINO,54
2020-04-27,LAMBAYEQUE,FEMENINO,110
2020-04-27,LAMBAYEQUE,MASCULINO,182
2020-04-27,LIMA,FEMENINO,696
2020-04-27,LIMA,MASCULINO,1241
2020-04-27,LORETO,FEMENINO,22
2020-04-27,LORETO,MASCULINO,47
2020-04-27,MADRE DE DIOS,FEMENINO,5
2020-04-27,MADRE DE DIOS,MASCULINO,5
