FECHA_FALLECIMIENTO,DEPARTAMENTO,SEXO,defunciones
2020-06-29,UCAYALI,MASCULINO,1
2020-06-29,UCAYALI,FEMENINO,2
2020-06-30,AMAZONAS,MASCULINO,3
2020-06-30,ANCASH,MASCULINO,10
2020-06-30,ANCASH,FEMENINO,5
2020-06-30,AREQUIPA,MASCULINO,25
2020-06-30,AREQUIPA,FEMENINO,12
2020-06-30,AYACUCHO,MASCULINO,3
2020-06-30,CAJAMARCA,MASCULINO,7
2020-06-30,CAJAMARCA,FEMENINO,3
2020-06-30,CALLAO,MASCULINO,14
2020-06-30,CALLAO,FEMENINO,7
2020-06-30,CUSCO,MASCULINO,2
2020-06-30,HUANCAVELICA,FEMENINO,1
2020-06-30,HUANUCO,MASCULINO,4
2020-06-30,ICA,MASCULINO,22
2020-06-30,ICA,FEMENINO,2
2020-06-30,JUNIN,MASCULINO,12
2020-06-30,JUNIN,FEMENINO,6
2020-06-30,LA LIBERTAD,MASCULINO,44
2020-06-30,LA LIBERTAD,FEMENINO,15
2020-06-30,LAMBAYEQUE,MASCULINO,13
2020-06-30,LAMBAYEQUE,FEMENINO,4
2020-06-30,LIMA,MASCULINO,174
2020-06-30,LIMA,FEMENINO,89
2020-06-30,LORETO,MASCULINO,6
2020-06-30,LORETO,FEMENINO,1
2020-06-30,MADRE DE DIOS,MASCULINO,2
2020-06-30,MADRE DE DIOS,FEMENINO,5
2020-06-30,MOQUEGUA,MASCULINO,2
2020-06-30,PASCO,FEMENINO,2
2020-06-30,PIURA,MASCULINO,23
2020-06-30,PIURA,FEMENINO,8
2020-06-30,PUNO,FEMENINO,1
2020-06-30,SAN MARTIN,MASCULINO,18
2020-06-30,SAN MARTIN,FEMENINO,4
2020-06-30,TACNA,MASCULINO,1
2020-06-30,TACNA,FEMENINO,1
2020-06-30,TUMBES,MASCULINO,2
2020-06-30,TUMBES,FEMENINO,1
2020-06-30,UCAYALI,MASCULINO,5
2020-06-30,UCAYALI,FEMENINO,1
2020-07-01,AMAZONAS,MASCULINO,4
2020-07-01,AMAZONAS,FEMENINO,3
2020-07-01,ANCASH,MASCULINO,7
2020-07-01,ANCASH,FEMENINO,6
2020-07-01,APURIMAC,MASCULINO,1
2020-07-01,AREQUIPA,MASCULINO,28
2020-07-01,AREQUIPA,FEMENINO,11
2020-07-01,AYACUCHO,MASCULINO,1
2020-07-01,AYACUCHO,FEMENINO,1
2020-07-01,CAJAMARCA,MASCULINO,4
2020-07-01,CAJAMARCA,FEMENINO,4
2020-07-01,CALLAO,MASCULINO,18
2020-07-01,CALLAO,FEMENINO,10
2020-07-01,CUSCO,MASCULINO,1
2020-07-01,CUSCO,FEMENINO,2
2020-07-01,HUANUCO,MASCULINO,9
2020-07-01,HUANUCO,FEMENINO,4
2020-07-01,ICA,MASCULINO,27
2020-07-01,ICA,FEMENINO,10
2020-07-01,JUNIN,MASCULINO,12
2020-07-01,JUNIN,FEMENINO,3
2020-07-01,LA LIBERTAD,MASCULINO,27
2020-07-01,LA LIBERTAD,FEMENINO,13
2020-07-01,LAMBAYEQUE,MASCULINO,19
2020-07-01,LAMBAYEQUE,FEMENINO,4
2020-07-01,LIMA,MASCULINO,142
2020-07-01,LIMA,FEMENINO,88
2020-07-01,LORETO,MASCULINO,2
2020-07-01,LORETO,FEMENINO,3
2020-07-01,MADRE DE DIOS,MASCULINO,6
2020-07-01,MADRE DE DIOS,FEMENINO,1
2020-07-01,MOQUEGUA,MASCULINO,3
2020-07-01,PIURA,MASCULINO,18
2020-07-01,PIURA,FEMENINO,9
2020-07-01,PUNO,MASCULINO,2
2020-07-01,PUNO,FEMENINO,3
2020-07-01,SAN MARTIN,MASCULINO,9
2020-07-01,SAN MARTIN,FEMENINO,5
2020-07-01,TUMBES,MASCULINO,2
2020-07-01,TUMBES,FEMENINO,2
2020-07-01,UCAYALI,MASCULINO,4
2020-07-01,UCAYALI,FEMENINO,4
2020-07-02,AMAZONAS,MASCULINO,3
2020-07-02,AMAZONAS,FEMENINO,2
2020-07-02,ANCASH,MASCULINO,22
2020-07-02,ANCASH,FEMENINO,4
2020-07-02,APURIMAC,FEMENINO,1
2020-07-02,AREQUIPA,MASCULINO,21
2020-07-02,AREQUIPA,FEMENINO,13
2020-07-02,CAJAMARCA,MASCULINO,12
2020-07-02,CAJAMARCA,FEMENINO,6
2020-07-02,CALLAO,MASCULINO,13
2020-07-02,CALLAO,FEMENINO,5
2020-07-02,CUSCO,MASCULINO,2
2020-07-02,CUSCO,FEMENINO,2
2020-07-02,HUANUCO,MASCULINO,5
2020-07-02,HUANUCO,FEMENINO,1
2020-07-02,ICA,MASCULINO,13
2020-07-02,ICA,FEMENINO,6
2020-07-02,JUNIN,MASCULINO,9
2020-07-02,JUNIN,FEMENINO,4
2020-07-02,LA LIBERTAD,MASCULINO,22
2020-07-02,LA LIBERTAD,FEMENINO,21
2020-07-02,LAMBAYEQUE,MASCULINO,16
2020-07-02,LAMBAYEQUE,FEMENINO,7
2020-07-02,LIMA,MASCULINO,171
2020-07-02,LIMA,FEMENINO,78
2020-07-02,LORETO,MASCULINO,5
2020-07-02,LORETO,FEMENINO,4
2020-07-02,MADRE DE DIOS,MASCULINO,3
2020-07-02,MADRE DE DIOS,FEMENINO,1
2020-07-02,MOQUEGUA,MASCULINO,1
2020-07-02,PASCO,MASCULINO,1
2020-07-02,PIURA,MASCULINO,21
2020-07-02,PIURA,FEMENINO,19
2020-07-02,PUNO,MASCULINO,2
2020-07-02,PUNO,FEMENINO,3
2020-07-02,SAN MARTIN,MASCULINO,9
2020-07-02,SAN MARTIN,FEMENINO,6
2020-07-02,TACNA,MASCULINO,1
2020-07-02,TUMBES,MASCULINO,2
2020-07-02,TUMBES,FEMENINO,2
2020-07-02,UCAYALI,MASCULINO,6
2020-07-02,UCAYALI,FEMENINO,1
2020-07-03,AMAZONAS,MASCULINO,10
2020-07-03,AMAZONAS,FEMENINO,2
2020-07-03,ANCASH,MASCULINO,12
2020-07-03,ANCASH,FEMENINO,6
2020-07-03,APURIMAC,MASCULINO,1
2020-07-03,AREQUIPA,MASCULINO,30
2020-07-03,AREQUIPA,FEMENINO,11
2020-07-03,AYACUCHO,MASCULINO,2
2020-07-03,AYACUCHO,FEMENINO,1
2020-07-03,CAJAMARCA,MASCULINO,7
2020-07-03,CAJAMARCA,FEMENINO,3
2020-07-03,CALLAO,MASCULINO,19
2020-07-03,CALLAO,FEMENINO,8
2020-07-03,CUSCO,FEMENINO,2
2020-07-03,HUANUCO,MASCULINO,8
2020-07-03,HUANUCO,FEMENINO,2
2020-07-03,ICA,MASCULINO,20
2020-07-03,ICA,FEMENINO,12
2020-07-03,JUNIN,MASCULINO,14
2020-07-03,JUNIN,FEMENINO,5
2020-07-03,LA LIBERTAD,MASCULINO,38
2020-07-03,LA LIBERTAD,FEMENINO,16
2020-07-03,LAMBAYEQUE,MASCULINO,12
2020-07-03,LAMBAYEQUE,FEMENINO,10
2020-07-03,LIMA,MASCULINO,172
2020-07-03,LIMA,FEMENINO,87
2020-07-03,LORETO,MASCULINO,2
2020-07-03,LORETO,FEMENINO,3
2020-07-03,MADRE DE DIOS,MASCULINO,5
2020-07-03,MOQUEGUA,MASCULINO,3
2020-07-03,PASCO,MASCULINO,2
2020-07-03,PIURA,MASCULINO,26
2020-07-03,PIURA,FEMENINO,2
2020-07-03,PUNO,MASCULINO,1
2020-07-03,SAN MARTIN,MASCULINO,9
2020-07-03,SAN MARTIN,FEMENINO,3
2020-07-03,TUMBES,FEMENINO,3
2020-07-03,UCAYALI,MASCULINO,2
2020-07-03,UCAYALI,FEMENINO,2
2020-07-04,AMAZONAS,MASCULINO,4
2020-07-04,AMAZONAS,FEMENINO,3
2020-07-04,ANCASH,MASCULINO,13
2020-07-04,ANCASH,FEMENINO,4
2020-07-04,APURIMAC,MASCULINO,1
2020-07-04,AREQUIPA,MASCULINO,16
2020-07-04,AREQUIPA,FEMENINO,11
2020-07-04,AYACUCHO,MASCULINO,2
2020-07-04,AYACUCHO,FEMENINO,1
2020-07-04,CAJAMARCA,MASCULINO,4
2020-07-04,CAJAMARCA,FEMENINO,3
2020-07-04,CALLAO,MASCULINO,14
2020-07-04,CALLAO,FEMENINO,10
2020-07-04,CUSCO,MASCULINO,1
2020-07-04,HUANCAVELICA,MASCULINO,1
2020-07-04,HUANCAVELICA,FEMENINO,2
2020-07-04,HUANUCO,MASCULINO,6
2020-07-04,HUANUCO,FEMENINO,4
2020-07-04,ICA,MASCULINO,32
2020-07-04,ICA,FEMENINO,8
2020-07-04,JUNIN,MASCULINO,11
2020-07-04,JUNIN,FEMENINO,10
2020-07-04,LA LIBERTAD,MASCULINO,32
2020-07-04,LA LIBERTAD,FEMENINO,17
2020-07-04,LAMBAYEQUE,MASCULINO,7
2020-07-04,LAMBAYEQUE,FEMENINO,4
2020-07-04,LIMA,MASCULINO,153
2020-07-04,LIMA,FEMENINO,78
2020-07-04,LORETO,MASCULINO,9
2020-07-04,MADRE DE DIOS,MASCULINO,2
2020-07-04,MADRE DE DIOS,FEMENINO,4
2020-07-04,MOQUEGUA,MASCULINO,3
2020-07-04,MOQUEGUA,FEMENINO,1
2020-07-04,PASCO,MASCULINO,1
2020-07-04,PIURA,MASCULINO,22
2020-07-04,PIURA,FEMENINO,9
2020-07-04,PUNO,MASCULINO,1
2020-07-04,PUNO,FEMENINO,1
2020-07-04,SAN MARTIN,MASCULINO,17
2020-07-04,SAN MARTIN,FEMENINO,8
2020-07-04,TACNA,MASCULINO,2
2020-07-04,TUMBES,MASCULINO,2
2020-07-04,TUMBES,FEMENINO,1
2020-07-04,UCAYALI,MASCULINO,1
2020-07-05,AMAZONAS,MASCULINO,5
2020-07-05,ANCASH,MASCULINO,11
2020-07-05,ANCASH,FEMENINO,9
2020-07-05,APURIMAC,MASCULINO,1
2020-07-05,AREQUIPA,MASCULINO,26
2020-07-05,AREQUIPA,FEMENINO,11
2020-07-05,AYACUCHO,MASCULINO,1
2020-07-05,AYACUCHO,FEMENINO,1
2020-07-05,CAJAMARCA,MASCULINO,12
2020-07-05,CAJAMARCA,FEMENINO,6
2020-07-05,CALLAO,MASCULINO,22
2020-07-05,CALLAO,FEMENINO,11
2020-07-05,CUSCO,MASCULINO,2
2020-07-05,HUANCAVELICA,FEMENINO,1
2020-07-05,HUANUCO,MASCULINO,5
2020-07-05,HUANUCO,FEMENINO,2
2020-07-05,ICA,MASCULINO,21
2020-07-05,ICA,FEMENINO,7
2020-07-05,JUNIN,MASCULINO,15
2020-07-05,JUNIN,FEMENINO,9
2020-07-05,LA LIBERTAD,MASCULINO,35
2020-07-05,LA LIBERTAD,FEMENINO,17
2020-07-05,LAMBAYEQUE,MASCULINO,17
2020-07-05,LAMBAYEQUE,FEMENINO,12
2020-07-05,LIMA,MASCULINO,164
2020-07-05,LIMA,FEMENINO,85
2020-07-05,LORETO,MASCULINO,4
2020-07-05,LORETO,FEMENINO,3
2020-07-05,MADRE DE DIOS,MASCULINO,5
2020-07-05,MADRE DE DIOS,FEMENINO,5
2020-07-05,MOQUEGUA,FEMENINO,1
2020-07-05,PASCO,MASCULINO,1
2020-07-05,PIURA,MASCULINO,14
2020-07-05,PIURA,FEMENINO,9
2020-07-05,PUNO,MASCULINO,1
2020-07-05,PUNO,FEMENINO,3
2020-07-05,SAN MARTIN,MASCULINO,14
2020-07-05,SAN MARTIN,FEMENINO,5
2020-07-05,TACNA,FEMENINO,1
2020-07-05,TUMBES,MASCULINO,4
2020-07-05,TUMBES,FEMENINO,3
2020-07-05,UCAYALI,MASCULINO,8
2020-07-06,AMAZONAS,MASCULINO,8
2020-07-06,AMAZONAS,FEMENINO,5
2020-07-06,ANCASH,MASCULINO,16
2020-07-06,ANCASH,FEMENINO,7
2020-07-06,AREQUIPA,MASCULINO,27
2020-07-06,AREQUIPA,FEMENINO,9
2020-07-06,AYACUCHO,MASCULINO,3
2020-07-06,AYACUCHO,FEMENINO,1
2020-07-06,CAJAMARCA,MASCULINO,10
2020-07-06,CAJAMARCA,FEMENINO,9
2020-07-06,CALLAO,MASCULINO,16
2020-07-06,CALLAO,FEMENINO,12
2020-07-06,HUANCAVELICA,MASCULINO,2
2020-07-06,HUANCAVELICA,FEMENINO,2
2020-07-06,HUANUCO,MASCULINO,7
2020-07-06,HUANUCO,FEMENINO,3
2020-07-06,ICA,MASCULINO,16
2020-07-06,ICA,FEMENINO,15
2020-07-06,JUNIN,MASCULINO,22
2020-07-06,JUNIN,FEMENINO,5
2020-07-06,LA LIBERTAD,MASCULINO,42
2020-07-06,LA LIBERTAD,FEMENINO,15
2020-07-06,LAMBAYEQUE,MASCULINO,14
2020-07-06,LAMBAYEQUE,FEMENINO,4
2020-07-06,LIMA,MASCULINO,155
2020-07-06,LIMA,FEMENINO,74
2020-07-06,LORETO,MASCULINO,8
2020-07-06,LORETO,FEMENINO,3
2020-07-06,MADRE DE DIOS,MASCULINO,2
2020-07-06,MADRE DE DIOS,FEMENINO,2
2020-07-06,MOQUEGUA,MASCULINO,5
2020-07-06,PASCO,MASCULINO,2
2020-07-06,PASCO,FEMENINO,1
2020-07-06,PIURA,MASCULINO,17
2020-07-06,PIURA,FEMENINO,7
2020-07-06,PUNO,MASCULINO,1
2020-07-06,PUNO,FEMENINO,1
2020-07-06,SAN MARTIN,MASCULINO,3
2020-07-06,SAN MARTIN,FEMENINO,6
2020-07-06,TUMBES,MASCULINO,3
2020-07-06,TUMBES,FEMENINO,1
2020-07-06,UCAYALI,FEMENINO,3
2020-07-07,AMAZONAS,MASCULINO,2
2020-07-07,ANCASH,MASCULINO,17
2020-07-07,ANCASH,FEMENINO,4
2020-07-07,AREQUIPA,MASCULINO,26
2020-07-07,AREQUIPA,FEMENINO,9
2020-07-07,AYACUCHO,MASCULINO,4
2020-07-07,AYACUCHO,FEMENINO,1
2020-07-07,CAJAMARCA,MASCULINO,12
2020-07-07,CAJAMARCA,FEMENINO,2
2020-07-07,CALLAO,MASCULINO,13
2020-07-07,CALLAO,FEMENINO,10
2020-07-07,CUSCO,MASCULINO,2
2020-07-07,HUANCAVELICA,FEMENINO,2
2020-07-07,HUANUCO,MASCULINO,3
2020-07-07,HUANUCO,FEMENINO,2
2020-07-07,ICA,MASCULINO,25
2020-07-07,ICA,FEMENINO,14
2020-07-07,JUNIN,MASCULINO,19
2020-07-07,JUNIN,FEMENINO,5
2020-07-07,LA LIBERTAD,MASCULINO,29
2020-07-07,LA LIBERTAD,FEMENINO,22
2020-07-07,LAMBAYEQUE,MASCULINO,6
2020-07-07,LAMBAYEQUE,FEMENINO,5
2020-07-07,LIMA,MASCULINO,158
2020-07-07,LIMA,FEMENINO,87
2020-07-07,LORETO,MASCULINO,5
2020-07-07,LORETO,FEMENINO,3
2020-07-07,MADRE DE DIOS,MASCULINO,5
2020-07-07,MADRE DE DIOS,FEMENINO,3
2020-07-07,MOQUEGUA,MASCULINO,1
2020-07-07,MOQUEGUA,FEMENINO,1
2020-07-07,PASCO,FEMENINO,1
2020-07-07,PIURA,MASCULINO,10
2020-07-07,PIURA,FEMENINO,7
2020-07-07,PUNO,MASCULINO,2
2020-07-07,PUNO,FEMENINO,1
2020-07-07,SAN MARTIN,MASCULINO,16
2020-07-07,SAN MARTIN,FEMENINO,4
2020-07-07,TACNA,FEMENINO,1
2020-07-07,TUMBES,MASCULINO,3
2020-07-07,UCAYALI,MASCULINO,4
2020-07-08,AMAZONAS,MASCULINO,4
2020-07-08,ANCASH,MASCULINO,17
2020-07-08,ANCASH,FEMENINO,3
2020-07-08,APURIMAC,FEMENINO,1
2020-07-08,AREQUIPA,MASCULINO,30
2020-07-08,AREQUIPA,FEMENINO,16
2020-07-08,AYACUCHO,MASCULINO,1
2020-07-08,CAJAMARCA,MASCULINO,13
2020-07-08,CAJAMARCA,FEMENINO,1
2020-07-08,CALLAO,MASCULINO,25
2020-07-08,CALLAO,FEMENINO,9
2020-07-08,CUSCO,MASCULINO,2
2020-07-08,CUSCO,FEMENINO,1
2020-07-08,HUANCAVELICA,MASCULINO,3
2020-07-08,HUANCAVELICA,FEMENINO,3
2020-07-08,HUANUCO,MASCULINO,5
2020-07-08,HUANUCO,FEMENINO,5
2020-07-08,ICA,MASCULINO,15
2020-07-08,ICA,FEMENINO,10
2020-07-08,JUNIN,MASCULINO,8
2020-07-08,JUNIN,FEMENINO,10
2020-07-08,LA LIBERTAD,MASCULINO,28
2020-07-08,LA LIBERTAD,FEMENINO,17
2020-07-08,LAMBAYEQUE,MASCULINO,12
2020-07-08,LAMBAYEQUE,FEMENINO,1
2020-07-08,LIMA,MASCULINO,173
2020-07-08,LIMA,FEMENINO,84
2020-07-08,LORETO,MASCULINO,2
2020-07-08,LORETO,FEMENINO,3
2020-07-08,MADRE DE DIOS,MASCULINO,5
2020-07-08,MADRE DE DIOS,FEMENINO,3
2020-07-08,MOQUEGUA,MASCULINO,3
2020-07-08,MOQUEGUA,FEMENINO,2
2020-07-08,PASCO,MASCULINO,3
2020-07-08,PIURA,MASCULINO,17
2020-07-08,PIURA,FEMENINO,10
2020-07-08,PUNO,MASCULINO,1
2020-07-08,PUNO,FEMENINO,2
2020-07-08,SAN MARTIN,MASCULINO,17
2020-07-08,SAN MARTIN,FEMENINO,4
2020-07-08,TACNA,MASCULINO,1
2020-07-08,TUMBES,MASCULINO,2
2020-07-08,UCAYALI,MASCULINO,4
2020-07-08,UCAYALI,FEMENINO,1
2020-07-09,AMAZONAS,MASCULINO,8
2020-07-09,ANCASH,MASCULINO,12
2020-07-09,ANCASH,FEMENINO,7
2020-07-09,AREQUIPA,MASCULINO,33
2020-07-09,AREQUIPA,FEMENINO,8
2020-07-09,AYACUCHO,MASCULINO,1
2020-07-09,AYACUCHO,FEMENINO,1
2020-07-09,CAJAMARCA,MASCULINO,8
2020-07-09,CALLAO,MASCULINO,12
2020-07-09,CALLAO,FEMENINO,11
2020-07-09,CUSCO,MASCULINO,1
2020-07-09,CUSCO,FEMENINO,2
2020-07-09,HUANCAVELICA,MASCULINO,1
2020-07-09,HUANCAVELICA,FEMENINO,2
2020-07-09,HUANUCO,MASCULINO,7
2020-07-09,HUANUCO,FEMENINO,2
2020-07-09,ICA,MASCULINO,24
2020-07-09,ICA,FEMENINO,10
2020-07-09,JUNIN,MASCULINO,16
2020-07-09,JUNIN,FEMENINO,10
2020-07-09,LA LIBERTAD,MASCULINO,30
2020-07-09,LA LIBERTAD,FEMENINO,10
2020-07-09,LAMBAYEQUE,MASCULINO,9
2020-07-09,LAMBAYEQUE,FEMENINO,6
2020-07-09,LIMA,MASCULINO,143
2020-07-09,LIMA,FEMENINO,87
2020-07-09,LORETO,MASCULINO,3
2020-07-09,LORETO,FEMENINO,4
2020-07-09,MADRE DE DIOS,MASCULINO,4
2020-07-09,MADRE DE DIOS,FEMENINO,1
2020-07-09,MOQUEGUA,MASCULINO,5
2020-07-09,PASCO,FEMENINO,2
2020-07-09,PIURA,MASCULINO,13
2020-07-09,PIURA,FEMENINO,10
2020-07-09,PUNO,MASCULINO,1
2020-07-09,PUNO,FEMENINO,1
2020-07-09,SAN MARTIN,MASCULINO,6
2020-07-09,SAN MARTIN,FEMENINO,5
2020-07-09,TACNA,MASCULINO,1
2020-07-09,TACNA,FEMENINO,1
2020-07-09,TUMBES,MASCULINO,3
2020-07-09,TUMBES,FEMENINO,2
2020-07-09,UCAYALI,MASCULINO,1
2020-07-09,UCAYALI,FEMENINO,2
2020-07-10,AMAZONAS,MASCULINO,8
2020-07-10,AMAZONAS,FEMENINO,1
2020-07-10,ANCASH,MASCULINO,13
2020-07-10,ANCASH,FEMENINO,5
2020-07-10,APURIMAC,FEMENINO,1
2020-07-10,AREQUIPA,MASCULINO,36
2020-07-10,AREQUIPA,FEMENINO,18
2020-07-10,AYACUCHO,MASCULINO,3
2020-07-10,AYACUCHO,FEMENINO,1
2020-07-10,CAJAMARCA,MASCULINO,7
2020-07-10,CAJAMARCA,FEMENINO,4
2020-07-10,CALLAO,MASCULINO,17
2020-07-10,CALLAO,FEMENINO,1
2020-07-10,CUSCO,MASCULINO,2
2020-07-10,CUSCO,FEMENINO,3
2020-07-10,HUANUCO,MASCULINO,8
2020-07-10,HUANUCO,FEMENINO,5
2020-07-10,ICA,MASCULINO,26
2020-07-10,ICA,FEMENINO,8
2020-07-10,JUNIN,MASCULINO,19
2020-07-10,JUNIN,FEMENINO,4
2020-07-10,LA LIBERTAD,MASCULINO,37
2020-07-10,LA LIBERTAD,FEMENINO,20
2020-07-10,LAMBAYEQUE,MASCULINO,11
2020-07-10,LAMBAYEQUE,FEMENINO,5
2020-07-10,LIMA,MASCULINO,169
2020-07-10,LIMA,FEMENINO,97
2020-07-10,LORETO,MASCULINO,7
2020-07-10,LORETO,FEMENINO,2
2020-07-10,MADRE DE DIOS,MASCULINO,1
2020-07-10,MADRE DE DIOS,FEMENINO,2
2020-07-10,MOQUEGUA,MASCULINO,3
2020-07-10,MOQUEGUA,FEMENINO,4
2020-07-10,PASCO,FEMENINO,1
2020-07-10,PIURA,MASCULINO,9
2020-07-10,PIURA,FEMENINO,3
2020-07-10,PUNO,MASCULINO,1
2020-07-10,SAN MARTIN,MASCULINO,8
2020-07-10,SAN MARTIN,FEMENINO,9
2020-07-10,TACNA,FEMENINO,1
2020-07-10,TUMBES,MASCULINO,2
2020-07-10,UCAYALI,MASCULINO,2
2020-07-10,UCAYALI,FEMENINO,2
2020-07-11,AMAZONAS,MASCULINO,3
2020-07-11,AMAZONAS,FEMENINO,1
2020-07-11,ANCASH,MASCULINO,13
2020-07-11,ANCASH,FEMENINO,5
2020-07-11,APURIMAC,MASCULINO,2
2020-07-11,AREQUIPA,MASCULINO,27
2020-07-11,AREQUIPA,FEMENINO,16
2020-07-11,AYACUCHO,MASCULINO,4
2020-07-11,AYACUCHO,FEMENINO,1
2020-07-11,CAJAMARCA,MASCULINO,14
2020-07-11,CAJAMARCA,FEMENINO,6
2020-07-11,CALLAO,MASCULINO,16
2020-07-11,CALLAO,FEMENINO,14
2020-07-11,CUSCO,MASCULINO,6
2020-07-11,CUSCO,FEMENINO,1
2020-07-11,HUANCAVELICA,MASCULINO,2
2020-07-11,HUANCAVELICA,FEMENINO,1
2020-07-11,HUANUCO,MASCULINO,8
2020-07-11,HUANUCO,FEMENINO,2
2020-07-11,ICA,MASCULINO,19
2020-07-11,ICA,FEMENINO,12
2020-07-11,JUNIN,MASCULINO,14
2020-07-11,JUNIN,FEMENINO,8
2020-07-11,LA LIBERTAD,MASCULINO,29
2020-07-11,LA LIBERTAD,FEMENINO,12
2020-07-11,LAMBAYEQUE,MASCULINO,12
2020-07-11,LAMBAYEQUE,FEMENINO,5
2020-07-11,LIMA,MASCULINO,169
2020-07-11,LIMA,FEMENINO,95
2020-07-11,LORETO,MASCULINO,4
2020-07-11,LORETO,FEMENINO,5
2020-07-11,MADRE DE DIOS,MASCULINO,7
2020-07-11,MOQUEGUA,MASCULINO,3
2020-07-11,MOQUEGUA,FEMENINO,2
2020-07-11,PASCO,MASCULINO,3
2020-07-11,PIURA,MASCULINO,16
2020-07-11,PIURA,FEMENINO,7
2020-07-11,PUNO,MASCULINO,1
2020-07-11,PUNO,FEMENINO,1
2020-07-11,SAN MARTIN,MASCULINO,9
2020-07-11,SAN MARTIN,FEMENINO,2
2020-07-11,TACNA,MASCULINO,4
2020-07-11,TACNA,FEMENINO,1
2020-07-11,TUMBES,MASCULINO,2
2020-07-11,TUMBES,FEMENINO,2
2020-07-11,UCAYALI,MASCULINO,3
2020-07-11,UCAYALI,FEMENINO,1
2020-07-12,AMAZONAS,MASCULINO,10
2020-07-12,AMAZONAS,FEMENINO,2
2020-07-12,ANCASH,MASCULINO,18
2020-07-12,ANCASH,FEMENINO,4
2020-07-12,AREQUIPA,MASCULINO,34
2020-07-12,AREQUIPA,FEMENINO,14
2020-07-12,AYACUCHO,MASCULINO,6
2020-07-12,AYACUCHO,FEMENINO,3
2020-07-12,CAJAMARCA,MASCULINO,14
2020-07-12,CAJAMARCA,FEMENINO,2
2020-07-12,CALLAO,MASCULINO,23
2020-07-12,CALLAO,FEMENINO,11
2020-07-12,CUSCO,MASCULINO,3
2020-07-12,CUSCO,FEMENINO,2
2020-07-12,HUANCAVELICA,MASCULINO,1
2020-07-12,HUANCAVELICA,FEMENINO,1
2020-07-12,HUANUCO,MASCULINO,9
2020-07-12,HUANUCO,FEMENINO,12
2020-07-12,ICA,MASCULINO,12
2020-07-12,ICA,FEMENINO,15
2020-07-12,JUNIN,MASCULINO,18
2020-07-12,JUNIN,FEMENINO,5
2020-07-12,LA LIBERTAD,MASCULINO,27
2020-07-12,LA LIBERTAD,FEMENINO,16
2020-07-12,LAMBAYEQUE,MASCULINO,8
2020-07-12,LAMBAYEQUE,FEMENINO,3
2020-07-12,LIMA,MASCULINO,168
2020-07-12,LIMA,FEMENINO,75
2020-07-12,LORETO,FEMENINO,2
2020-07-12,MADRE DE DIOS,MASCULINO,6
2020-07-12,MOQUEGUA,MASCULINO,3
2020-07-12,MOQUEGUA,FEMENINO,1
2020-07-12,PASCO,MASCULINO,2
2020-07-12,PASCO,FEMENINO,3
2020-07-12,PIURA,MASCULINO,12
2020-07-12,PIURA,FEMENINO,8
2020-07-12,PUNO,MASCULINO,3
2020-07-12,PUNO,FEMENINO,1
2020-07-12,SAN MARTIN,MASCULINO,13
2020-07-12,SAN MARTIN,FEMENINO,8
2020-07-12,TACNA,MASCULINO,1
2020-07-12,TACNA,FEMENINO,1
2020-07-12,TUMBES,MASCULINO,5
2020-07-12,TUMBES,FEMENINO,1
2020-07-12,UCAYALI,MASCULINO,6
2020-07-12,UCAYALI,FEMENINO,5
2020-07-13,AMAZONAS,MASCULINO,4
2020-07-13,AMAZONAS,FEMENINO,3
2020-07-13,ANCASH,MASCULINO,15
2020-07-13,ANCASH,FEMENINO,7
2020-07-13,AREQUIPA,MASCULINO,33
2020-07-13,AREQUIPA,FEMENINO,17
2020-07-13,AYACUCHO,MASCULINO,3
2020-07-13,AYACUCHO,FEMENINO,2
2020-07-13,CAJAMARCA,MASCULINO,11
2020-07-13,CAJAMARCA,FEMENINO,2
2020-07-13,CALLAO,MASCULINO,13
2020-07-13,CALLAO,FEMENINO,13
2020-07-13,CUSCO,MASCULINO,1
2020-07-13,CUSCO,FEMENINO,2
2020-07-13,HUANCAVELICA,MASCULINO,2
2020-07-13,HUANUCO,MASCULINO,9
2020-07-13,HUANUCO,FEMENINO,4
2020-07-13,ICA,MASCULINO,18
2020-07-13,ICA,FEMENINO,17
2020-07-13,JUNIN,MASCULINO,19
2020-07-13,JUNIN,FEMENINO,12
2020-07-13,LA LIBERTAD,MASCULINO,37
2020-07-13,LA LIBERTAD,FEMENINO,16
2020-07-13,LAMBAYEQUE,MASCULINO,15
2020-07-13,LAMBAYEQUE,FEMENINO,3
2020-07-13,LIMA,MASCULINO,161
2020-07-13,LIMA,FEMENINO,87
2020-07-13,LORETO,MASCULINO,1
2020-07-13,LORETO,FEMENINO,2
2020-07-13,MADRE DE DIOS,MASCULINO,2
2020-07-13,MADRE DE DIOS,FEMENINO,1
2020-07-13,MOQUEGUA,MASCULINO,3
2020-07-13,MOQUEGUA,FEMENINO,1
2020-07-13,PASCO,MASCULINO,2
2020-07-13,PASCO,FEMENINO,1
2020-07-13,PIURA,MASCULINO,24
2020-07-13,PIURA,FEMENINO,8
2020-07-13,PUNO,MASCULINO,1
2020-07-13,PUNO,FEMENINO,1
2020-07-13,SAN MARTIN,MASCULINO,9
2020-07-13,SAN MARTIN,FEMENINO,2
2020-07-13,TACNA,MASCULINO,5
2020-07-13,TACNA,FEMENINO,2
2020-07-13,TUMBES,MASCULINO,2
2020-07-13,TUMBES,FEMENINO,1
